path,snr,status,cost,optimality,p_90,p_95,p_97.5
calib/2013-05-16/HARPS.2013-05-16T23:56:28.866_e2ds_B.fits,62.33462905883789,2,253275235.99971002,6.106893124524504e-08,1.5839982214533976,1.6788738102177874,1.7467582671892812
calib/2013-05-16/HARPS.2013-05-16T23:15:00.314_e2ds_A.fits,94.66315460205078,2,10168747.791670509,3.40721650893272e-07,0.9915330759948524,1.0010889974788768,1.0086682656281856
calib/2013-05-16/HARPS.2013-05-17T02:16:00.862_e2ds_A.fits,40.73854064941406,2,2471599.337350067,9.15140973330869e-09,1.0024065061638612,1.016881220430091,1.030210784878321
calib/2013-05-16/HARPS.2013-05-17T02:17:02.646_e2ds_A.fits,36.37068557739258,2,2035245.2897722756,3.757665467674087e-08,1.000276380710857,1.0156754553824563,1.0301500155752703
calib/2013-05-16/HARPS.2013-05-16T23:59:06.905_e2ds_A.fits,81.07353973388672,2,7259526.103841215,6.405223468286536e-08,0.9933309847679741,1.003172328487645,1.011155905220952
calib/2013-05-16/HARPS.2013-05-17T02:18:04.880_e2ds_A.fits,13.897835731506348,2,1112870.8774282807,1.1428914481470542e-09,1.0550129033327829,1.1045467683835453,1.172485678049823
calib/2013-05-16/HARPS.2013-05-17T00:00:50.902_e2ds_A.fits,101.2261734008789,2,10884787.979404647,2.639779363988737e-07,0.9918357168385583,1.0010924550384066,1.008842079864375
calib/2006-06-10/HARPS.2006-06-10T05:53:09.024_e2ds_B.fits,15.583063125610352,2,160101198.99446997,2.249454942315765e-07,0.06347617184081221,0.19951184381912254,0.7414097181398929
calib/2006-06-10/HARPS.2006-06-10T05:54:20.761_e2ds_A.fits,92.30628967285156,2,6546592.428543267,5.000501914764754e-07,1.0026545330216838,1.0106895349491534,1.017518233245823
calib/2006-06-10/HARPS.2006-06-10T05:56:10.202_e2ds_A.fits,84.43228149414062,2,5488728.809851684,1.5150529897312026e-07,1.0031630966196643,1.0114665967479874,1.0187476105370423
calib/2013-05-21/HARPS.2013-05-22T06:44:03.431_e2ds_B.fits,61.91426467895508,2,249871784.81302464,1.0058920452138409e-07,1.6296805556912457,1.726401232352385,1.7974857154481003
calib/2013-05-19/HARPS.2013-05-20T00:21:22.492_e2ds_B.fits,64.014404296875,2,266844982.46570933,3.258810465922579e-08,1.5997843702205574,1.6925974503556684,1.7617407219616938
calib/2013-05-26/HARPS.2013-05-27T06:18:58.830_e2ds_B.fits,75.3802719116211,2,368921175.63791317,5.082256393507123e-08,1.6283432146804235,1.723525033357206,1.794053598806466
calib/2013-05-26/HARPS.2013-05-27T05:37:22.188_e2ds_A.fits,44.26731872558594,2,2644219.345959801,5.195615154773847e-08,0.9967012577375354,1.0100402509643653,1.0223068983619479
calib/2013-05-26/HARPS.2013-05-27T04:38:40.943_e2ds_A.fits,5.933046817779541,2,1490701.8796257426,1.0999487398688501e-07,1.210439579960187,1.387728440912745,1.6694309320948277
calib/2013-05-26/HARPS.2013-05-27T06:20:01.224_e2ds_A.fits,60.70180130004883,2,4297728.847933756,8.531043491771806e-08,0.9934243075386431,1.004469374080883,1.0135064529101026
calib/2013-05-26/HARPS.2013-05-27T05:36:10.204_e2ds_A.fits,57.065711975097656,2,3864777.0375350425,4.850789991905913e-08,0.9923545461452143,1.003577176865822,1.0131893443418738
calib/2013-05-26/HARPS.2013-05-27T05:44:54.206_e2ds_A.fits,99.08123016357422,2,11031656.248758228,4.879860888706844e-07,0.9910854106099347,1.000467159567138,1.0079860224898518
calib/2013-05-26/HARPS.2013-05-27T04:21:23.800_e2ds_A.fits,82.90093994140625,2,7318684.525746381,7.152883922667552e-08,0.9907653535922649,1.0003651311824706,1.0083277917482139
calib/2013-05-26/HARPS.2013-05-27T06:34:24.876_e2ds_A.fits,12.228606224060059,2,1228174.878847228,3.901240608339407e-08,1.0667703368322887,1.1276796688274686,1.2134647369260987
calib/2013-05-26/HARPS.2013-05-27T04:44:42.765_e2ds_A.fits,25.222715377807617,2,1205616.3827729437,8.269264162308332e-09,1.008935055706473,1.0299858548621341,1.0495165151975099
calib/2013-05-26/HARPS.2013-05-27T06:57:32.831_e2ds_A.fits,42.451412200927734,2,2315000.016630917,1.2919271652478415e-08,0.9976702398703737,1.0111846427570685,1.0225362290140345
calib/2013-05-26/HARPS.2013-05-27T04:49:31.243_e2ds_A.fits,2.9571118354797363,2,2297189.9250097885,4.433005074133689e-10,1.5829056491573206,2.2197643486937038,3.7492995264901126
calib/2013-05-28/HARPS.2013-05-29T04:25:51.178_e2ds_B.fits,43.997310638427734,2,127949667.57162526,2.994476897555387e-07,1.6008716465575752,1.7082187490537595,1.79913170664804
calib/2013-05-28/HARPS.2013-05-29T00:02:04.219_e2ds_A.fits,106.07579040527344,2,10824961.287780771,3.9113881644681214e-07,1.0066379857705403,1.015406458237973,1.0225455231521252
calib/2012-06-15/HARPS.2012-06-15T23:31:52.325_e2ds_A.fits,72.30970001220703,2,4609856.335618515,1.526418407019059e-07,1.0065223837055506,1.0157331306710913,1.0234460294267
